Provinces Name,"Provinces Code","Series Name","Series Code","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
"Halmahera Timur, Kab.","ID.MU.HI","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","144834.45","147455.4","150998.12","157626.85","166324.84","175560.88","186569.3","205598.33","219851.5","235610","252910","270640","288870","306160","..","..","..","..","..","..",".."
"Halmahera Timur, Kab.","ID.MU.HI","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","144834.45","152301.12","158271.27","172583.28","194210.67","210817.45","236180.79","282490.49","348969.8","415080","481080","541530","613050","692650","..","..","..","..","..","..",".."
"Halmahera Timur, Kab.","ID.MU.HI","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1555080","1663180","1759420","1861980","1682080","1784900","1883150","2022200","2179790","2301840","2313020.58"
"Halmahera Timur, Kab.","ID.MU.HI","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1555080","1801060","2004950","2206570","2111730","2316880","2511970","2767510","3206280","3500070","3566027.43"
"Halmahera Timur, Kab.","ID.MU.HI","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","53781","53831","61774","64922","66965","69912","73411","75834","78112","80526","82914","85188","87680","90070","92618","95005","97420"
"Halmahera Utara, Kab.","ID.MU.HU","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","322916.69","328051.63","339333.83","349269.8","360914.14","373693.21","392318.99","413917.41","436876.81","467140","396850","427470","460870","493190","..","..","..","..","..","..",".."
"Halmahera Utara, Kab.","ID.MU.HU","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","322916.69","335447.41","353526.59","373952.65","407649.98","457077.45","499340.02","557381.64","661416.61","842190","794710","901610","1032080","1184720","..","..","..","..","..","..",".."
"Halmahera Utara, Kab.","ID.MU.HU","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","322916.69","328051.63","339333.83","349269.8","360914.14","373693.21","392318.99","413917.41","436876.81","467140","396850","427470","460870","493190","..","..","..","..","..","..",".."
"Halmahera Utara, Kab.","ID.MU.HU","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","322916.69","335447.41","353526.59","373952.65","407649.98","457077.45","499340.02","557381.64","661416.61","842190","794710","901610","1032080","1184720","..","..","..","..","..","..",".."
"Halmahera Utara, Kab.","ID.MU.HU","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2401530","2544290","2696950","2832850","3026560","3220480","3350210","3574340","3659200","3770490","3761130.4"
"Halmahera Utara, Kab.","ID.MU.HU","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","2401530","2707370","3024720","3298270","3727110","4098110","4481210","4949350","5372680","5623350","5725639.7"
"Halmahera Utara, Kab.","ID.MU.HU","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","172140","174035","183277","187375","190835","194778","162585","166077","169599","173117","176573","180100","183596","187104","190531","193851","197403"
"Kepulauan Sula, Kab.","ID.MU.KS","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","213389.37","216642.02","224194.28","230944.52","243311.14","254270.46","267338","282366.89","297126.46","312940","332870","354140","376870","281060","..","..","..","..","..","..",".."
"Kepulauan Sula, Kab.","ID.MU.KS","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","213389.37","221597.21","232855.47","246845.41","270730.75","306232.58","344824","381178.79","445487.2","515830","586070","664110","742690","573070","..","..","..","..","..","..",".."
"Kepulauan Sula, Kab.","ID.MU.KS","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","213389.37","216642.02","224194.28","230944.52","243311.14","254270.46","267338","282366.89","297126.46","312940","332870","354140","376870","281060","..","..","..","..","..","..",".."
"Kepulauan Sula, Kab.","ID.MU.KS","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","213389.37","221597.21","232855.47","246845.41","270730.75","306232.58","344824","381178.79","445487.2","515830","586070","664110","742690","573070","..","..","..","..","..","..",".."
"Kepulauan Sula, Kab.","ID.MU.KS","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1532120","1625620","1726800","1181710","1254120","1327830","1395650","1465430","1545430","1643320","1647950"
"Kepulauan Sula, Kab.","ID.MU.KS","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1532120","1730540","1955060","1416120","1608750","1792570","1948340","2120360","2294030","2499880","2515530"
"Kepulauan Sula, Kab.","ID.MU.KS","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","118569","119875","128781","129090","129871","130290","85586","87481","89374","91406","93435","95285","97177","99196","100967","102886","104971"
"Kepulauan Tidore, Kota","ID.MU.TK","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","167092.76","169805.45","173873.91","179914.36","190187.6","201194.2","213082.28","225730.16","238918.31","253060","270090","286480","304370","322870","..","..","..","..","..","..",".."
"Kepulauan Tidore, Kota","ID.MU.TK","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","167092.76","175165.2","182118.92","198696.53","224620.46","241198.19","259804.74","289062.87","342137.08","390660","444380","500700","568980","640480","..","..","..","..","..","..",".."
"Kepulauan Tidore, Kota","ID.MU.TK","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","167092.76","169805.45","173873.91","179914.36","190187.6","201194.2","213082.28","225730.16","238918.31","253060","270090","286480","304370","322870","..","..","..","..","..","..",".."
"Kepulauan Tidore, Kota","ID.MU.TK","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","167092.76","175165.2","182118.92","198696.53","224620.46","241198.19","259804.74","289062.87","342137.08","390660","444380","500700","568980","640480","..","..","..","..","..","..",".."
"Kepulauan Tidore, Kota","ID.MU.TK","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1183790","1259930","1339930","1423440","1511190","1603310","1687440","1790440","1896800","2018850","2058419"
"Kepulauan Tidore, Kota","ID.MU.TK","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1183790","1322090","1482560","1644820","1867950","2082850","2256680","2454200","2662990","2899170","2977522.3"
"Kepulauan Tidore, Kota","ID.MU.TK","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","78942","79016","81040","81389","81921","82302","90530","91886","93299","94493","95813","96979","98206","99337","100415","101414","102381"
"Pulau Morotai, Kab.","ID.MU.PM","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","104440","111000","119690","127270","..","..","..","..","..","..",".."
"Pulau Morotai, Kab.","ID.MU.PM","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","205390","230900","265430","300510","..","..","..","..","..","..",".."
"Pulau Morotai, Kab.","ID.MU.PM","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","104440","111000","119690","127270","..","..","..","..","..","..",".."
"Pulau Morotai, Kab.","ID.MU.PM","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","205390","230900","265430","300510","..","..","..","..","..","..",".."
"Pulau Morotai, Kab.","ID.MU.PM","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","617700","645400","687180","728720","773860","821320","872950","928560","989170","1034460","1062169.7"
"Pulau Morotai, Kab.","ID.MU.PM","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","617700","679500","767380","855680","967070","1080580","1201900","1319060","1438410","1532890","1589161.5"
"Pulau Morotai, Kab.","ID.MU.PM","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","52915","54401","55998","57565","59102","60727","62412","64001","65573","67284","68974"
"Pulau Taliabu, Kab.","ID.MU.PT","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Pulau Taliabu, Kab.","ID.MU.PT","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Pulau Taliabu, Kab.","ID.MU.PT","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Pulau Taliabu, Kab.","ID.MU.PT","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Pulau Taliabu, Kab.","ID.MU.PT","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","649580","687870","726530","767880","811280","906100","991650","1002130"
